valor,hora,dia_semana,categoria,is_fraude
309.47,15,5,A,0
577.26,21,6,B,0
111.84,11,3,A,0
42.44,0,3,A,0
664.18,3,6,C,0
1670.04,14,2,B,1
430.09,22,3,A,0
697.7,15,4,C,0
1134.21,22,4,C,1
103.81,3,4,A,0
172.56,7,5,D,0
98.89,2,1,A,0
25.51,4,5,B,0
527.12,23,6,D,0
62.97,19,2,B,0
38.92,3,0,A,0
177.04,10,1,A,0
24.99,7,5,B,0
79.16,2,6,B,0
29.0,11,1,A,0
839.13,11,2,B,0
605.17,9,0,A,0
785.06,0,2,C,0
810.99,18,0,A,0
1156.61,3,2,B,1
82.64,21,6,B,0
921.07,7,6,A,0
297.81,17,2,B,0
72.72,6,2,C,0
426.58,7,5,A,0
158.4,17,3,A,0
19.03,3,3,C,0
32.77,4,0,A,0
220.46,8,5,B,0
700.59,19,1,C,0
149.02,20,4,B,0
581.19,10,0,B,0
22.94,2,1,C,0
200.17,17,2,A,0
54.53,1,1,B,0
796.71,0,0,B,0
1376.04,18,0,B,0
157.58,13,6,B,0
1798.98,9,2,A,0
558.23,20,5,A,0
0.49,0,5,A,0
265.65,16,4,A,0
718.55,17,2,A,0
305.32,1,1,B,0
319.37,16,3,C,0
237.47,4,1,D,0
201.04,6,0,A,0
11.11,13,5,C,0
388.86,12,6,B,0
582.22,8,3,C,0
624.6,4,1,B,0
391.94,5,1,B,0
166.98,16,4,D,0
9.15,5,3,B,0
904.5,6,2,A,0
224.18,5,6,A,0
367.69,19,5,A,0
86.54,7,0,D,0
61.24,6,4,C,0
36.33,1,0,A,0
641.31,8,5,C,0
415.9,23,3,B,0
388.26,0,1,B,0
1007.29,5,6,B,1
69.13,11,3,C,0
74.66,15,6,A,0
84.03,17,6,A,0
220.22,20,6,B,0
829.29,0,4,B,0
853.05,12,2,B,0
357.21,11,1,D,0
429.34,16,4,A,0
912.18,16,3,C,0
391.5,21,6,A,0
104.44,16,6,B,0
488.2,4,5,D,0
587.68,6,5,B,0
403.52,21,3,A,0
127.84,21,6,D,0
204.28,4,5,A,0
254.4,15,2,B,0
62.8,3,5,B,0
240.75,8,5,D,0
70.31,18,3,C,0
276.82,16,5,B,0
20.86,21,6,B,0
1186.71,1,6,B,1
113.13,13,6,A,0
251.7,10,4,C,0
13.32,10,1,A,0
85.63,0,1,C,0
472.68,21,1,A,0
47.42,11,4,D,0
395.7,19,0,A,0
0.83,21,3,A,0
250.2,20,5,A,0
511.11,9,4,C,0
1043.06,22,2,C,0
271.57,17,2,A,0
734.37,17,2,A,0
648.99,12,0,B,1
140.26,17,5,B,0
830.93,20,0,C,0
408.98,23,5,B,0
44.01,22,4,B,0
1119.49,4,5,A,1
77.76,1,2,A,0
254.22,0,4,C,0
251.22,7,5,B,0
392.58,10,1,C,0
437.4,10,6,C,0
106.06,20,0,C,0
173.82,3,4,B,0
62.47,22,5,B,0
53.88,5,0,D,0
697.34,23,6,A,0
555.67,10,4,A,0
233.85,6,1,D,0
40.33,1,1,B,0
239.08,11,6,C,0
139.51,10,3,C,0
601.89,1,5,B,0
40.65,9,6,C,0
240.13,17,1,A,0
357.99,3,4,A,0
1699.71,17,1,B,1
37.55,21,2,B,0
48.4,20,4,A,0
1770.78,11,3,D,1
208.1,2,6,B,0
544.58,18,4,C,0
612.02,4,3,B,0
151.08,11,6,A,0
96.47,21,1,D,0
129.24,16,0,A,0
578.24,3,0,C,0
734.23,1,6,B,0
480.93,6,5,B,0
232.81,11,2,A,0
121.83,17,3,C,0
221.53,14,2,B,0
983.82,7,6,B,0
795.68,1,6,B,0
156.26,19,0,C,0
158.96,12,2,A,0
605.6,1,0,B,0
222.45,4,5,A,0
340.13,4,6,B,0
219.49,16,2,A,0
111.01,2,1,C,0
83.72,21,4,B,0
60.12,0,3,D,0
4.6,3,1,D,0
131.74,10,5,A,0
75.21,0,6,B,0
119.34,21,1,C,0
31.53,0,1,B,0
167.15,10,1,A,0
293.55,1,3,C,0
1157.06,5,5,D,1
170.52,14,4,B,0
12.61,20,6,A,0
180.0,20,2,D,0
679.8,15,1,C,0
166.3,3,3,B,0
137.97,2,3,B,0
1005.3,22,0,A,1
141.09,11,4,B,0
1406.13,21,4,B,0
715.03,8,2,A,0
461.12,14,3,A,0
364.85,18,0,B,0
101.84,5,3,B,0
524.32,3,5,B,0
170.56,18,6,C,0
265.93,1,0,C,0
43.96,12,6,A,0
140.48,19,1,A,0
301.26,11,2,A,0
252.48,11,0,B,0
168.34,7,3,C,0
255.41,21,5,B,0
546.48,8,2,B,0
245.98,7,2,A,0
282.21,17,0,D,0
483.12,13,0,A,0
737.09,1,0,B,0
299.35,7,6,A,0
1183.96,22,2,D,1
174.44,21,6,C,0
116.44,9,3,C,0
472.48,4,3,C,0
77.31,1,6,B,0
920.91,19,0,B,0
195.48,16,3,A,0
479.13,0,5,B,0
337.76,4,1,A,0
22.37,10,3,B,0
493.88,7,5,B,0
624.27,21,1,B,0
1617.59,2,5,C,1
215.23,16,4,A,0
279.61,18,2,A,0
831.35,14,3,A,0
125.44,12,1,A,0
83.87,7,1,B,0
57.05,16,5,A,0
1531.3,23,5,B,1
126.08,11,3,B,0
566.53,14,5,B,0
238.89,17,3,A,0
110.08,4,4,A,0
978.28,6,2,A,0
249.3,6,1,A,0
333.84,0,2,C,0
100.67,4,4,A,0
156.72,4,5,C,0
550.83,2,0,C,0
168.06,1,2,B,0
282.05,19,1,D,0
48.58,2,4,A,0
759.03,9,0,D,0
535.13,17,0,A,0
572.09,12,6,B,0
78.5,16,5,A,0
273.4,19,0,D,0
11.17,14,1,B,0
151.39,13,3,B,0
171.1,19,1,B,0
979.92,10,2,B,0
1972.52,2,6,B,0
384.67,13,2,A,0
290.9,10,6,A,0
231.99,18,2,C,0
7.39,16,2,A,0
644.01,9,4,B,0
445.68,9,3,B,0
419.11,7,3,C,0
662.28,10,0,A,0
1052.74,6,1,C,0
197.41,19,2,D,0
222.33,1,3,B,0
1477.78,9,6,A,0
436.76,15,2,B,0
762.47,10,6,A,0
100.19,1,1,A,0
152.55,7,1,B,0
198.77,20,5,B,0
152.46,4,6,B,0
862.52,15,1,C,0
286.57,13,1,A,0
1228.59,15,5,C,0
155.04,17,4,A,0
15.18,12,4,D,0
59.43,22,0,B,0
97.89,13,0,B,0
408.63,8,1,A,0
79.91,15,1,C,0
192.18,18,3,B,0
634.65,10,1,C,0
53.3,6,0,A,0
33.56,10,0,A,0
310.59,0,1,A,0
479.02,12,4,B,0
967.44,5,4,A,0
433.86,15,3,D,0
1168.84,12,2,C,0
112.16,10,4,A,0
167.31,23,4,A,0
731.31,22,0,A,0
666.52,13,0,B,0
437.32,15,6,B,0
282.11,23,5,B,0
7.15,17,2,B,1
131.65,18,1,C,0
68.95,21,3,B,0
21.01,5,1,B,0
598.59,17,2,B,0
56.31,16,6,C,0
176.9,3,3,A,0
1516.93,0,5,B,1
210.48,4,4,C,0
61.03,22,2,B,0
468.17,16,1,A,0
664.17,23,5,B,0
130.93,11,0,B,0
662.93,4,1,B,0
126.72,0,6,B,0
472.51,19,2,C,0
53.32,14,2,B,0
223.32,19,6,B,0
294.0,12,0,C,0
516.81,1,1,A,0
419.96,3,4,B,0
767.86,2,4,C,0
81.48,12,2,C,0
432.99,9,3,A,0
54.67,20,3,D,1
260.1,5,5,A,0
297.4,5,0,B,0
11.06,21,6,B,0
29.18,2,6,D,0
731.22,8,0,A,0
135.19,9,0,A,0
169.95,18,5,C,0
409.11,7,6,D,0
99.75,1,4,A,0
85.7,18,4,C,0
218.96,7,3,A,0
24.32,23,5,A,0
995.42,19,2,C,0
1126.09,13,2,C,0
237.83,21,3,C,0
93.9,0,3,C,0
254.39,0,4,A,0
42.11,14,2,B,0
202.86,20,5,A,0
30.61,18,4,C,0
489.9,16,2,A,0
129.03,20,3,A,0
294.14,12,1,B,0
5.45,19,2,C,0
297.47,22,3,A,0
1.31,12,1,D,0
1037.13,15,1,A,0
278.19,16,2,C,0
42.17,4,4,B,0
166.85,7,3,B,0
18.86,8,2,B,0
302.77,21,2,A,0
52.2,13,6,C,0
256.3,8,0,A,0
145.83,16,3,B,0
573.49,10,6,B,0
263.31,6,1,C,0
754.04,21,1,C,0
1134.46,5,5,A,0
1396.34,0,1,A,1
120.55,21,5,C,0
583.66,12,3,C,0
230.58,23,5,B,0
222.17,9,0,B,0
810.68,7,4,B,0
62.97,14,3,D,0
259.89,5,5,A,0
359.46,21,5,A,0
27.36,1,5,B,0
799.56,13,6,D,1
150.95,18,6,A,0
427.8,16,2,B,0
1052.88,14,1,C,0
508.84,20,6,A,0
868.66,10,3,B,0
28.83,19,1,C,0
271.49,2,3,B,0
332.81,3,3,B,0
467.23,14,4,B,0
49.71,2,5,A,0
427.76,5,2,A,1
63.13,18,4,A,0
28.0,9,3,D,0
253.44,1,3,C,0
366.89,14,6,A,0
1269.16,12,3,B,0
479.76,16,0,A,0
358.0,4,5,B,0
96.61,14,2,A,0
65.97,19,3,B,0
373.86,2,5,A,0
100.9,17,0,B,0
490.49,18,6,A,0
48.63,2,6,C,0
165.99,0,3,C,0
593.28,17,1,D,0
711.23,22,3,D,0
169.4,16,5,C,0
92.63,3,5,B,0
1269.94,3,2,C,1
572.64,15,1,A,0
658.15,8,1,A,0
100.8,16,2,A,0
220.96,19,5,C,0
28.26,17,5,B,0
46.34,6,0,A,0
99.88,10,5,A,0
144.52,5,5,A,0
2349.09,9,2,B,0
219.33,15,2,A,0
478.77,2,4,C,0
939.23,5,6,A,1
112.98,22,2,C,0
62.53,20,0,C,0
111.49,21,6,A,0
856.26,15,0,C,0
438.27,7,1,B,0
240.11,2,3,B,0
686.55,2,5,A,0
108.06,16,0,A,0
109.34,18,2,B,0
335.01,2,5,A,0
624.38,12,1,D,1
120.2,7,6,C,0
94.31,23,4,C,0
256.96,3,0,D,0
57.64,19,2,B,0
551.03,19,3,A,0
344.47,14,4,A,0
287.42,3,3,B,0
823.11,22,3,A,0
527.55,7,2,A,0
64.66,17,0,C,0
218.19,1,3,A,0
155.01,6,4,A,0
647.94,20,2,C,0
507.81,12,6,B,0
255.47,19,2,B,0
694.11,15,6,C,0
211.1,17,2,C,0
650.94,8,0,C,0
13.04,7,4,A,0
57.83,5,1,C,0
564.19,17,4,B,0
48.59,21,5,A,0
460.5,9,2,A,0
514.32,4,5,A,0
434.12,13,1,B,0
682.01,9,6,C,0
286.66,16,1,C,1
909.35,21,3,B,0
337.12,14,2,A,0
283.61,15,6,D,0
284.84,3,1,A,0
972.54,22,4,B,0
111.72,17,1,B,0
475.02,12,2,A,0
111.15,20,0,A,0
38.68,14,1,B,0
1229.42,6,1,A,0
55.58,22,4,C,0
463.59,17,0,A,0
221.05,1,4,A,0
725.85,10,4,D,1
593.48,7,3,A,0
62.09,1,4,C,0
252.31,21,0,C,0
11.17,15,6,B,0
224.51,23,1,A,0
481.88,17,3,A,0
105.67,15,2,B,1
664.36,17,4,C,0
21.85,8,6,B,0
14.07,13,5,A,0
11.13,18,6,B,0
131.42,12,1,D,0
251.77,20,4,A,0
45.47,13,0,A,0
2290.85,19,6,C,0
3092.48,15,4,A,1
293.42,4,2,C,0
335.74,0,4,A,0
1045.87,0,6,A,1
587.51,18,2,B,0
73.54,12,2,B,0
629.03,18,4,A,0
105.03,10,3,A,0
225.02,20,6,A,0
304.15,22,3,B,0
504.92,16,0,C,0
65.08,7,4,A,0
31.69,13,4,A,0
804.33,14,3,A,0
701.31,7,6,C,0
296.32,17,2,C,0
434.31,4,5,B,0
508.19,3,6,B,0
258.91,0,6,C,0
118.95,2,2,A,0
262.64,19,6,C,0
1204.73,13,3,A,0
727.65,20,1,C,0
250.6,4,3,A,0
102.26,16,3,B,0
881.51,9,5,C,0
406.71,11,4,A,0
207.5,7,4,B,0
47.36,9,0,A,0
557.35,9,1,B,0
152.49,9,3,B,0
372.87,9,1,C,0
337.23,10,1,B,0
481.09,11,2,C,0
308.55,6,3,B,0
398.15,10,2,A,0
34.02,13,0,A,0
437.78,23,4,B,0
86.36,23,0,B,0
199.02,19,0,A,0
287.41,12,5,A,0
464.46,23,0,B,0
542.58,14,3,D,1
488.21,5,3,D,0
39.97,13,5,B,0
195.69,0,5,B,0
131.77,16,1,C,0
203.28,16,3,B,0
416.37,14,1,A,0
85.73,13,6,B,0
278.94,4,3,D,0
864.68,15,4,B,0
525.41,19,2,C,0
516.93,11,2,A,0
755.44,15,5,A,0
203.83,18,2,A,0
569.99,14,0,C,0
24.2,19,2,C,0
23.23,4,5,B,0
161.27,1,5,C,0
87.68,20,2,C,0
292.37,17,6,D,0
80.95,13,0,A,0
1484.84,9,0,A,0
761.81,5,2,B,0
1618.99,20,5,D,1
659.61,1,0,B,0
1207.27,8,6,C,0
183.61,1,0,B,0
275.59,13,3,C,0
109.67,2,6,B,0
404.03,23,2,D,0
620.9,0,0,C,0
276.25,5,0,A,0
140.6,8,4,A,0
283.44,13,6,B,0
25.98,1,5,A,0
510.79,5,5,A,0
240.31,0,2,B,0
914.03,1,2,C,0
1026.88,3,5,B,1
53.64,12,5,A,0
2219.84,4,1,B,0
1400.26,12,6,B,1
394.61,17,4,B,0
698.21,12,5,C,0
7.44,16,2,A,0
1407.8,16,5,C,0
243.75,23,6,B,0
961.85,1,1,B,0
194.53,23,0,B,0
620.8,4,4,B,0
216.48,4,1,D,0
180.21,10,1,A,0
1173.3,23,0,B,1
480.41,17,3,B,0
733.24,9,2,C,0
313.54,22,2,A,0
1002.12,20,1,C,0
538.77,12,4,B,0
29.96,14,4,D,0
582.46,16,6,D,1
7.56,11,0,D,0
706.6,16,3,D,1
161.31,6,6,B,1
364.8,20,4,B,0
553.52,2,5,C,0
405.3,12,0,D,0
446.35,1,6,A,0
892.72,3,4,D,0
187.34,11,0,C,0
316.87,17,4,B,0
76.91,9,5,A,0
252.1,8,3,A,0
65.02,9,1,A,0
401.6,0,1,A,0
156.77,9,0,A,0
783.64,4,5,A,0
168.38,7,1,A,0
135.22,6,2,A,0
270.34,2,3,C,0
77.11,1,3,A,0
91.17,9,1,C,0
611.41,9,3,A,0
275.05,14,2,B,0
92.44,8,1,C,0
12.81,18,2,B,0
251.3,9,4,A,0
542.9,17,6,C,0
173.05,9,2,D,0
113.99,11,0,A,0
201.92,2,1,C,0
1278.94,7,2,A,0
220.08,23,3,A,0
120.25,19,0,B,0
336.88,13,4,B,0
665.86,0,1,A,0
9.03,3,0,B,0
326.67,20,4,C,0
723.92,23,6,B,0
97.15,8,1,A,0
1018.8,0,3,A,1
344.81,2,6,B,0
290.87,15,6,A,0
1325.95,3,1,B,1
55.54,2,4,C,0
539.05,7,1,B,1
682.76,4,2,C,0
268.21,17,2,A,0
2.6,6,2,D,0
297.22,7,5,B,0
66.66,21,4,C,0
330.74,10,5,A,0
536.71,11,3,A,0
302.92,23,5,B,0
398.57,16,2,B,0
43.9,22,6,C,0
40.83,3,5,B,0
761.36,17,4,D,0
20.24,7,6,B,0
133.8,6,4,B,0
1110.3,13,0,B,0
245.64,18,6,B,0
449.0,20,0,A,0
100.25,21,1,B,0
126.17,17,4,A,0
284.52,0,4,A,0
406.55,3,2,A,0
1292.19,12,4,B,0
341.72,1,2,B,0
40.36,2,6,A,0
182.86,0,3,B,0
111.97,2,4,D,0
117.43,3,2,A,0
281.59,19,5,A,0
152.31,3,2,C,0
136.61,23,3,B,0
1377.04,15,2,D,1
350.79,1,5,A,0
121.4,5,6,B,0
129.11,11,2,A,0
666.46,15,4,C,0
870.3,5,6,D,1
454.56,4,6,C,0
225.86,19,0,A,0
578.54,17,2,B,0
1108.28,19,4,B,0
72.7,1,0,B,0
791.35,13,3,D,0
755.72,12,4,B,0
182.6,6,6,A,0
138.0,16,0,A,0
333.25,19,2,B,0
127.14,17,1,A,0
62.84,15,3,B,0
1223.72,3,0,B,1
270.41,1,5,B,0
255.66,6,3,C,0
53.92,23,1,B,0
280.6,8,0,B,0
543.21,11,4,A,0
114.03,1,4,A,0
184.11,3,6,A,0
78.85,9,0,C,0
175.45,12,4,A,0
790.12,7,6,A,0
108.23,18,6,B,0
11.99,2,5,A,0
307.34,19,2,A,0
346.52,0,5,C,0
159.54,18,3,C,0
410.41,15,1,D,0
15.46,14,2,B,0
166.55,0,4,B,0
62.46,11,2,C,0
104.45,12,4,A,0
192.85,9,4,B,0
272.02,12,6,A,1
39.13,7,3,A,0
42.73,10,6,B,0
448.4,16,1,A,0
207.09,0,5,D,0
77.69,20,3,C,0
107.11,13,4,A,0
509.27,18,2,A,0
21.26,1,0,A,0
284.32,15,5,A,0
178.72,13,0,A,0
666.71,23,5,C,0
624.46,18,5,C,0
467.44,4,1,C,0
194.31,5,3,C,0
399.04,19,0,A,0
408.49,7,5,B,0
161.51,1,2,A,0
848.02,8,1,A,0
1676.1,15,5,D,1
151.01,8,2,C,0
646.24,4,5,A,0
277.99,6,4,C,0
249.19,11,1,A,0
195.47,23,3,A,0
138.14,16,4,B,0
1007.84,21,0,D,0
540.09,15,1,A,0
232.43,9,3,A,0
557.03,10,4,A,0
507.19,17,6,A,0
124.43,1,4,B,0
77.5,16,4,C,0
723.89,15,6,A,0
667.26,22,2,B,0
2305.75,23,3,A,1
7.82,12,3,A,0
310.94,6,4,B,0
483.36,2,3,B,0
349.43,5,4,D,0
495.76,15,0,A,0
59.06,20,0,B,0
0.61,2,2,B,0
39.06,8,6,B,0
191.25,15,3,C,0
159.55,9,4,A,0
828.6,4,1,B,0
34.89,13,2,D,0
233.87,21,0,A,0
1266.35,14,4,C,0
279.59,9,0,A,0
56.81,10,3,D,0
137.71,0,2,B,0
394.25,16,1,A,0
4.82,1,1,C,0
1378.06,8,2,C,0
334.79,7,1,C,0
487.15,5,3,A,0
276.43,21,6,D,0
1267.31,7,5,A,0
355.88,20,2,A,0
433.86,0,6,C,0
788.85,1,3,A,0
790.92,14,1,B,0
11.43,7,4,D,0
133.24,0,5,A,0
113.11,21,0,A,0
2.67,15,0,C,0
837.52,21,0,B,0
152.59,19,1,A,0
170.44,20,6,C,0
41.98,21,6,D,0
1831.07,20,6,A,0
700.06,1,2,A,0
339.32,21,0,C,0
591.24,11,4,D,1
600.44,19,2,A,0
427.7,13,6,D,0
76.47,3,0,A,0
509.64,12,0,C,0
337.23,12,3,A,0
515.05,21,3,B,0
313.63,7,1,A,0
1252.5,19,1,C,0
394.5,20,6,B,0
341.03,3,2,B,0
740.06,9,5,A,0
190.72,15,0,A,0
151.8,20,0,C,0
279.8,15,5,D,0
351.28,14,3,B,0
99.63,21,5,C,0
458.64,23,2,B,0
648.55,0,6,A,0
344.46,16,1,C,0
296.06,19,5,B,0
139.62,8,4,A,0
961.33,16,3,C,0
561.78,23,5,A,0
261.79,6,6,C,0
430.47,0,2,B,0
164.32,18,3,C,0
24.67,10,0,B,0
91.23,8,5,D,0
33.13,5,6,B,0
283.85,21,4,B,0
389.21,6,0,A,1
191.5,5,6,A,0
302.14,19,1,B,0
35.72,0,2,B,0
587.8,12,5,A,0
13.33,19,2,A,0
402.51,0,4,B,0
227.2,12,1,B,0
81.24,3,5,C,0
296.14,6,6,B,0
607.38,3,3,A,0
213.45,4,6,A,0
183.36,22,1,C,0
61.48,18,0,B,0
361.13,20,4,C,0
704.14,2,6,A,0
329.61,7,4,A,0
72.17,3,3,A,0
432.97,9,6,C,0
12.24,15,0,B,0
728.2,8,0,B,0
1017.84,3,0,A,1
363.56,13,6,D,0
854.08,10,3,B,0
35.32,18,1,B,0
103.69,1,2,A,1
152.66,22,4,D,0
593.42,13,4,A,0
264.85,18,5,C,0
171.3,19,3,B,0
68.82,7,3,A,0
665.65,11,1,A,0
8.29,4,2,A,0
164.56,13,5,B,0
111.24,8,5,A,0
55.25,7,6,B,0
75.52,15,3,D,0
272.33,3,6,A,0
222.09,22,3,A,0
292.23,8,2,A,0
520.22,3,4,B,0
891.47,17,4,A,0
50.43,17,5,A,0
34.52,10,4,D,0
154.47,3,1,C,0
316.13,14,1,A,0
42.09,23,0,C,0
503.47,13,5,B,0
324.86,5,4,A,0
552.06,13,2,A,0
177.21,19,6,A,0
205.06,19,6,C,0
659.21,3,0,A,0
124.25,13,2,A,0
192.13,23,0,A,0
5.43,5,6,B,0
324.16,5,1,A,0
762.77,12,5,B,0
11.32,0,2,A,0
380.55,11,0,B,0
746.89,3,4,B,1
272.43,2,0,A,0
150.18,18,6,B,0
2271.69,3,1,D,1
26.81,15,5,D,0
94.5,0,3,B,0
865.98,1,5,A,1
141.13,19,2,B,0
685.58,11,6,A,0
162.11,18,5,A,0
668.48,23,2,A,0
463.0,9,4,B,0
252.84,10,4,C,0
296.05,2,1,D,0
78.24,13,0,C,0
49.27,3,3,C,0
504.84,5,5,B,0
755.06,20,2,A,0
512.01,8,0,A,0
976.12,15,5,A,0
883.2,5,5,A,1
602.37,2,0,A,0
913.61,7,6,D,0
73.2,4,2,B,0
525.75,16,1,C,0
560.44,15,6,D,0
66.88,10,0,D,0
961.33,14,4,B,0
3.53,10,4,B,0
228.09,5,4,A,0
8.69,21,6,A,0
296.4,4,1,A,0
212.52,13,6,D,0
390.27,15,1,B,0
581.73,2,0,D,1
585.4,17,3,B,0
512.37,0,4,C,0
42.98,16,1,A,0
216.13,18,5,C,0
677.02,3,5,A,0
424.87,0,2,C,0
457.06,0,3,B,0
102.95,15,6,C,0
157.25,17,3,A,0
1247.71,23,4,A,1
750.73,15,3,D,1
72.09,22,6,A,0
314.71,4,6,A,0
269.74,23,0,C,0
234.55,16,4,A,0
254.41,1,6,C,0
411.88,13,2,D,0
1366.31,23,5,A,1
832.82,14,6,A,0
832.18,15,4,A,0
486.12,21,6,C,1
7.1,7,6,B,0
232.26,11,0,B,0
286.26,6,4,A,0
739.31,12,4,D,0
1024.76,10,1,C,0
240.26,20,3,A,0
142.93,17,2,D,0
164.61,7,2,B,0
345.73,10,4,A,0
128.62,11,6,C,0
966.48,2,1,B,0
216.96,23,1,B,0
1844.64,10,6,B,1
46.4,13,5,C,0
83.24,18,3,C,0
286.64,8,3,B,0
810.91,16,3,A,0
174.75,12,3,A,0
726.75,16,5,A,0
221.67,10,6,A,0
766.91,18,6,A,0
129.98,14,6,A,0
255.38,12,1,A,0
130.7,21,3,A,0
96.94,16,2,A,0
218.68,8,4,A,0
163.01,18,6,A,0
618.86,8,4,C,0
550.76,11,4,C,0
177.61,3,3,B,0
1945.26,23,0,B,1
1457.38,5,5,D,1
999.6,4,2,A,0
353.25,0,5,D,0
212.62,3,5,A,0
150.18,6,5,A,1
6.06,14,1,D,0
399.66,2,2,C,0
322.22,23,5,A,0
397.56,5,6,A,0
343.17,2,2,A,0
59.27,18,4,C,0
475.48,14,4,A,0
178.79,8,5,A,0
290.51,11,5,B,0
182.06,20,0,B,0
8.9,14,6,D,0
836.78,12,1,A,0
64.41,5,0,A,0
349.08,14,1,C,0
858.68,20,6,B,0
100.07,1,2,B,0
212.42,3,5,A,0
189.75,18,6,B,0
37.38,23,4,C,0
220.32,10,4,D,0
261.17,14,4,A,0
10.78,13,4,B,0
267.88,6,1,B,0
39.41,23,2,C,0
891.97,15,5,B,0
420.11,20,0,C,0
23.23,23,0,B,0
701.88,23,4,A,0
179.52,18,3,C,0
102.28,18,0,D,0
117.17,13,1,B,0
364.24,5,5,A,0
34.03,1,2,B,0
24.22,22,5,B,0
395.02,21,1,A,0
1604.95,1,4,B,1
264.22,15,3,B,0
213.29,3,5,A,0
1176.48,9,0,B,0
110.3,10,4,B,0
110.06,6,0,A,0
942.04,10,4,B,0
416.44,22,3,A,0
22.11,3,3,A,0
448.32,6,0,A,0
685.99,3,1,B,0
128.06,3,5,D,0
193.09,5,3,B,0
88.1,1,3,C,0
401.33,15,4,A,0
436.49,3,2,C,0
28.4,2,1,B,0
452.91,2,1,A,0
429.71,3,2,C,0
14.31,5,6,A,0
324.21,21,5,A,0
380.7,17,4,A,0
224.96,20,0,D,0
926.34,15,4,D,0
159.22,8,5,A,0
27.82,19,6,D,0
445.72,1,1,C,0
371.77,14,6,D,0
1806.08,5,4,A,1
105.23,21,5,D,0
201.34,8,0,A,0
247.35,20,1,A,0
790.78,7,1,B,0
214.16,2,2,C,0
591.62,22,5,B,0
68.29,16,5,A,0
210.91,2,2,D,0
67.36,6,6,A,0
1195.73,12,2,C,0
78.29,1,4,D,0
217.25,15,2,A,0
34.34,12,6,C,0
1017.27,5,0,A,1
391.07,23,0,B,0
1312.9,12,1,B,0
17.28,8,3,A,0
76.94,12,4,A,0
191.25,18,4,A,0
388.47,0,2,B,0
159.9,5,4,A,0
497.74,2,3,C,0
72.19,19,4,A,0
367.15,12,6,B,0
202.98,4,3,A,0
283.91,16,4,A,0
337.25,15,0,C,0
24.71,21,1,A,1
1030.94,3,4,C,1
616.88,8,6,B,0
233.69,17,5,B,0
317.16,3,6,B,0
13.23,0,4,C,1
275.62,5,0,B,0
222.27,17,3,A,0
187.67,5,4,A,0
675.72,4,5,C,0
80.32,0,6,C,0
77.58,16,4,A,0
294.99,0,2,A,0
464.8,20,0,B,0
9.08,19,6,D,0
315.72,15,6,C,0
141.93,9,1,C,0
565.68,9,4,A,0
253.1,1,3,D,0
718.49,14,1,C,0
202.32,8,0,A,0
701.99,0,1,B,0
504.23,5,0,A,0
704.7,5,6,C,0
669.42,16,2,A,0
266.5,2,4,A,0
183.6,8,0,A,0
579.51,18,2,C,0
179.47,17,3,C,0
37.46,15,4,B,0
783.16,15,0,B,0
202.47,17,4,B,0
56.9,14,1,A,0
415.92,19,1,D,0
882.09,23,1,C,0
789.21,7,2,B,0
323.38,22,1,B,0
36.88,7,2,A,0
477.09,18,1,D,0
375.44,17,5,D,0
94.36,6,2,B,0
923.2,11,4,A,0
36.26,15,6,A,0
186.75,14,0,C,0
39.72,16,6,D,0
971.92,11,3,B,0
14.41,3,4,C,0
221.89,17,4,B,0
791.56,19,6,B,0
115.81,9,4,B,0
44.38,5,3,B,0
54.33,10,6,B,0
207.63,1,2,A,1
223.85,15,6,B,0
506.45,8,0,C,0
108.69,6,3,B,0
484.05,1,5,C,0
2753.61,0,1,C,1
798.78,10,2,D,1
403.77,19,1,A,0
1124.78,19,2,A,0
1889.09,18,1,B,0
337.84,12,6,A,0
127.88,1,3,A,0
985.96,21,3,B,0
743.66,13,6,B,0
35.36,11,6,D,0
1101.9,22,6,B,1
182.42,14,0,D,0
155.49,3,2,A,0
168.19,8,4,A,0
154.28,12,3,A,0
290.29,10,6,B,0
346.78,13,4,D,0
221.8,7,5,C,0
212.81,13,4,B,0
534.72,7,2,B,0
1.21,13,4,B,0
1174.13,23,1,D,0
501.31,6,2,B,0
491.38,3,6,C,0
219.25,22,6,B,0
1350.06,23,6,D,1
0.13,2,5,A,0
31.83,4,1,C,0
651.99,22,3,D,1
536.84,17,4,A,0
126.63,22,5,B,0
361.31,15,3,B,0
303.76,1,5,B,0
299.56,22,4,B,0
362.1,6,6,B,0
2029.13,17,2,A,0
1747.88,2,1,C,1
1599.94,20,6,A,1
318.24,20,2,A,0
153.15,20,3,B,0
328.49,1,5,D,0
389.87,16,4,B,0
149.26,6,5,C,0
400.71,23,3,B,0
389.14,16,5,A,0
935.17,6,0,B,0
108.52,10,6,A,0
478.41,16,2,C,0
239.69,2,6,C,0
55.67,9,2,D,0
152.03,6,1,B,0
23.59,20,6,C,0
153.87,17,2,B,0
28.6,0,5,A,0
1038.49,9,4,B,0
42.92,12,5,B,0
680.05,5,2,A,0
946.32,16,4,C,0
252.2,2,3,C,0
22.17,4,2,A,0
362.32,19,2,B,0
107.03,7,2,C,0
77.75,16,2,B,0
334.59,19,5,A,0
176.26,6,4,A,0
524.29,15,2,A,0
357.86,23,4,A,0
707.24,19,1,B,0
24.06,14,5,B,0
107.11,8,5,C,0
334.8,6,4,C,0
849.54,23,3,A,0
