valor,hora,dia_semana,categoria,is_fraude
336.59,11,2,A,0
113.39,17,2,A,1
237.28,10,6,A,0
357.77,13,1,A,0
22.81,12,0,A,0
218.4,9,6,A,0
584.5,8,1,B,0
452.11,2,4,A,0
421.11,13,4,D,0
1535.05,3,4,A,0
26.23,22,6,A,0
1567.46,13,0,C,1
225.28,15,4,D,0
3.39,20,3,C,0
565.55,3,1,B,0
116.44,17,5,A,0
18.0,22,2,C,0
502.36,13,1,A,0
57.62,3,1,B,0
1378.76,7,0,B,0
88.35,1,1,B,0
1458.66,5,4,A,1
50.65,22,2,B,0
61.03,5,4,D,0
162.18,16,5,B,0
574.26,22,1,A,0
375.24,8,6,A,0
21.79,22,1,B,0
11.56,4,4,C,0
230.67,23,4,B,0
104.01,23,1,C,0
792.5,13,1,B,0
220.73,21,2,B,0
1.09,6,6,C,0
838.17,12,5,A,0
935.49,15,1,C,0
16.29,5,2,B,0
331.86,20,4,C,0
684.21,19,3,C,0
770.84,6,3,B,0
162.25,6,2,C,0
220.59,3,0,C,0
465.66,23,4,B,0
40.41,18,5,C,0
184.23,14,6,A,0
1948.55,2,3,B,1
527.73,9,4,C,0
291.03,23,6,A,1
18.24,0,3,C,0
257.11,11,1,A,0
282.75,2,5,D,0
205.62,22,6,B,0
360.14,2,4,B,0
33.7,5,4,B,0
1153.9,3,1,D,0
170.23,16,3,A,0
282.65,12,6,A,0
456.29,3,0,A,0
334.88,22,1,C,0
346.85,6,4,C,0
696.57,6,1,A,0
12.88,15,3,A,0
16.65,23,2,A,0
91.87,20,5,B,0
783.16,22,3,C,0
818.24,14,3,C,0
154.49,20,0,B,0
301.23,4,2,C,0
216.85,1,5,C,0
9.47,2,2,D,0
348.75,3,6,A,0
438.6,2,6,C,0
382.65,7,3,C,0
393.07,23,2,A,0
84.23,11,2,A,0
337.28,12,1,A,0
102.13,22,2,B,0
413.36,10,5,A,0
40.84,13,0,B,0
519.37,12,4,B,0
112.8,19,1,B,0
1016.29,17,5,D,0
90.96,22,2,A,0
594.21,17,4,C,0
183.17,3,5,D,0
891.66,12,2,C,0
34.11,5,1,B,0
37.66,3,2,B,0
650.83,7,3,B,0
877.03,14,5,C,0
266.8,11,0,D,0
77.79,10,6,B,0
360.06,13,5,A,0
701.53,5,5,A,0
241.1,10,6,A,0
14.89,6,4,A,0
40.78,23,5,A,0
486.0,9,1,A,0
70.54,0,1,B,0
1418.09,17,0,A,0
91.9,18,0,C,0
670.76,20,2,B,0
334.78,16,4,D,0
81.71,3,2,A,0
412.07,22,6,C,0
363.45,2,4,B,0
2209.19,17,4,B,1
65.74,10,3,A,0
147.22,23,4,D,0
309.14,15,0,D,0
13.79,23,2,D,0
120.02,8,4,A,0
95.69,0,6,D,0
6.22,17,3,A,0
119.83,20,4,B,0
639.41,2,6,B,0
271.48,3,6,A,0
246.59,11,2,A,0
99.93,10,3,B,0
1084.1,10,1,A,0
269.13,21,1,A,0
1120.59,9,4,A,0
285.32,5,2,A,0
4.43,3,4,B,0
374.38,9,2,B,0
592.35,9,2,C,0
332.68,4,5,D,0
121.2,23,5,A,0
1458.17,19,0,C,0
80.42,10,0,A,0
153.33,20,2,B,0
154.49,16,2,A,0
143.1,10,3,B,0
162.6,20,5,C,0
36.66,23,1,D,0
2066.46,5,1,C,0
544.77,15,2,A,0
308.37,19,2,A,0
67.77,9,5,A,0
139.81,18,4,A,0
1307.77,4,6,B,1
1178.71,22,0,A,1
52.18,4,2,A,0
516.25,4,5,A,0
230.71,6,3,C,0
397.53,5,0,B,0
555.84,2,0,B,0
1466.54,4,1,A,1
274.6,15,3,D,0
2534.17,0,6,A,1
141.72,9,3,A,0
124.84,21,1,A,0
193.66,0,6,A,0
1670.15,16,4,A,1
38.07,21,0,C,0
122.74,19,0,B,0
159.07,18,2,A,0
508.39,2,5,B,1
284.66,2,0,C,0
432.95,4,2,C,0
667.58,13,3,A,0
154.2,2,3,A,0
500.31,18,4,A,0
234.03,9,5,A,0
658.62,3,3,A,1
239.68,4,4,A,0
19.16,21,4,C,0
359.19,10,3,A,0
309.32,16,1,A,0
270.13,20,0,A,0
530.43,12,2,C,0
882.05,17,6,B,0
72.42,1,0,A,0
306.64,23,2,C,0
755.25,6,4,B,0
198.27,18,3,C,0
328.79,3,4,A,0
1216.9,16,1,A,0
98.26,3,5,A,0
465.89,4,2,A,0
874.74,5,3,A,0
97.18,14,6,C,1
1192.05,1,0,B,1
62.58,22,4,A,0
52.27,3,0,A,0
2.52,17,0,B,0
574.2,2,3,A,0
3.88,14,6,A,0
352.69,18,0,C,0
399.2,17,0,B,0
17.63,3,6,A,0
40.35,23,5,C,0
1388.44,17,3,A,0
419.27,8,3,B,0
529.83,12,3,B,0
22.88,12,6,C,0
659.22,20,6,C,0
172.05,1,3,A,0
425.3,13,6,A,0
158.03,16,4,C,0
753.42,21,2,A,0
336.2,8,0,A,0
103.88,8,4,D,0
891.32,7,4,C,0
330.74,7,6,B,0
248.12,3,3,A,0
1033.22,16,4,C,0
822.77,13,5,C,0
48.71,2,6,B,0
1547.52,23,2,C,1
90.51,9,1,B,0
378.07,16,1,A,0
52.77,23,1,B,0
30.42,0,4,A,0
221.38,23,5,D,0
204.3,14,6,B,0
193.12,14,6,B,0
2408.36,22,4,C,1
95.81,5,6,B,0
476.65,9,4,C,0
169.48,10,2,C,0
271.51,21,3,A,0
131.01,9,2,A,0
65.97,3,6,B,0
1237.14,21,5,A,0
26.14,10,6,A,0
219.4,8,2,A,0
151.43,0,4,C,0
223.8,18,2,D,0
193.29,12,6,C,0
268.02,5,4,D,0
524.71,4,1,A,0
620.65,16,0,B,0
382.45,21,1,B,0
154.38,3,4,D,0
530.89,5,0,B,0
1547.45,2,3,B,1
690.18,6,4,A,0
876.57,8,0,C,0
215.01,4,6,C,0
918.95,15,0,B,0
46.15,10,1,C,0
72.01,23,2,C,0
597.6,0,5,B,0
12.96,23,0,C,0
148.95,8,5,A,0
775.81,3,2,D,0
377.33,5,2,B,0
255.3,16,4,C,0
270.5,6,2,B,0
67.06,10,4,C,0
293.09,13,3,B,0
410.88,7,5,C,0
55.88,19,1,A,0
208.68,10,3,A,0
142.29,6,4,C,0
60.48,20,2,C,0
283.79,4,4,B,0
436.92,18,1,A,0
692.55,13,3,A,0
221.28,17,1,B,0
626.97,11,1,A,0
103.32,6,2,B,0
271.69,4,2,A,0
222.29,4,5,B,0
559.25,1,4,D,1
64.11,9,5,B,0
1228.43,21,0,C,0
242.49,10,2,B,0
1324.54,15,2,C,0
788.2,15,6,A,0
77.77,2,5,A,0
48.43,20,0,D,0
42.02,14,0,B,0
0.59,3,2,D,0
372.79,4,1,B,0
888.8,4,3,C,0
398.3,15,5,B,0
397.43,14,0,B,0
679.38,6,3,B,0
66.15,13,5,D,0
1421.17,9,6,A,0
54.92,8,5,C,0
794.25,8,6,C,0
1336.58,0,5,A,1
352.64,1,2,D,0
284.71,15,6,B,0
52.12,4,4,C,0
445.13,13,1,A,0
259.16,19,1,B,0
616.22,17,4,A,0
1402.75,12,0,C,0
108.07,7,5,B,0
304.12,7,0,D,0
715.66,6,0,D,0
107.84,13,0,A,0
272.96,10,3,A,0
27.52,9,6,A,0
33.98,6,0,A,1
213.32,0,0,A,0
134.47,3,0,A,0
444.55,9,4,A,0
1073.38,5,0,C,1
51.74,1,1,B,0
393.21,14,4,C,1
637.17,7,4,C,0
478.93,7,5,A,0
118.64,7,3,A,0
81.25,0,5,A,0
84.91,6,6,B,0
211.46,6,2,A,0
420.52,15,2,B,0
137.08,7,0,C,0
565.5,4,4,A,0
102.71,7,6,D,0
467.43,15,1,D,0
1158.14,17,2,A,0
271.07,13,2,D,0
359.36,18,3,A,0
2057.09,17,5,B,1
207.61,3,2,C,0
304.16,3,6,A,0
403.75,13,6,A,0
163.25,10,1,A,0
185.4,15,3,A,0
351.08,6,3,A,0
715.0,5,6,D,1
2.76,5,5,C,0
135.55,8,4,C,0
472.6,13,1,B,0
584.89,8,2,C,0
23.87,3,0,B,0
244.64,12,1,B,0
241.64,1,6,C,0
138.39,16,1,B,0
36.0,14,6,C,0
45.44,6,3,A,0
112.75,12,3,A,0
45.26,21,5,A,0
348.64,1,6,D,0
104.13,0,4,B,0
208.6,19,2,A,0
43.55,10,5,A,0
189.92,21,4,A,0
104.27,6,3,B,0
105.85,1,2,B,0
415.66,0,4,B,0
4.75,2,1,B,0
1204.85,21,1,D,0
1186.89,15,3,C,0
36.82,13,3,A,0
323.54,22,2,A,0
517.1,2,5,B,0
9.5,16,0,A,0
329.29,8,4,B,0
821.85,17,1,B,0
105.89,1,5,B,0
78.73,9,1,C,0
474.45,21,0,A,0
728.38,15,5,D,1
457.77,19,3,B,0
498.89,2,4,A,0
8.02,1,1,A,0
480.01,15,5,A,0
920.93,7,0,B,0
69.32,23,2,A,0
202.98,8,0,A,0
257.46,11,5,B,0
381.99,0,4,A,0
481.0,11,3,A,0
220.3,7,1,A,0
383.26,13,0,A,0
293.33,6,3,D,0
40.98,7,3,C,0
28.61,3,0,D,0
204.58,12,4,A,0
364.52,13,2,A,0
42.94,4,3,A,0
573.09,18,4,B,0
1126.45,2,2,B,1
292.37,20,2,C,0
552.79,7,3,D,1
901.59,6,2,A,0
813.0,10,1,A,0
160.19,6,1,D,0
514.26,11,3,A,0
24.26,15,5,A,0
52.0,14,0,A,0
867.89,9,2,A,0
219.4,13,0,A,0
250.81,2,4,D,0
9.29,2,6,B,0
384.32,15,3,A,0
416.27,0,0,D,0
120.87,22,0,B,0
71.1,20,4,C,0
779.17,14,5,B,0
1081.98,16,6,B,0
67.55,20,4,C,0
194.89,0,6,A,0
145.03,20,1,A,0
480.46,3,5,A,0
152.11,14,4,A,0
97.33,0,2,A,0
533.89,18,2,C,0
594.58,15,2,B,0
490.36,8,5,A,0
713.37,10,1,A,0
158.83,21,4,A,0
79.72,10,5,A,0
774.74,8,5,A,0
126.98,22,4,A,0
31.9,4,5,C,0
260.74,18,3,A,0
336.64,4,5,C,0
29.08,17,0,B,1
754.35,18,3,B,0
266.18,9,1,B,0
60.8,5,0,C,1
883.7,19,3,B,0
364.65,16,4,B,0
178.53,19,6,B,0
155.08,9,5,C,0
67.71,20,0,B,0
274.36,10,4,A,0
20.84,23,6,A,0
306.7,23,2,A,0
262.72,0,3,B,0
261.75,3,5,C,1
695.66,8,1,B,0
20.81,0,1,C,0
9.6,17,0,C,0
177.77,4,4,B,0
42.6,5,4,A,0
63.19,9,5,D,0
512.51,23,0,A,0
461.05,17,5,C,0
42.46,17,1,A,0
707.17,15,5,B,0
492.88,18,5,C,0
65.09,16,2,B,0
703.5,21,4,B,0
244.83,14,2,A,0
1788.19,16,3,A,1
789.51,10,4,D,0
393.06,20,6,C,0
1346.54,16,1,C,0
314.02,19,1,B,0
212.13,6,4,C,0
73.21,23,2,A,0
38.45,16,0,C,0
542.0,16,3,A,0
799.76,15,1,B,0
453.99,8,0,C,0
862.99,21,3,B,0
80.52,17,5,C,0
45.42,2,6,C,0
424.64,10,2,A,0
232.43,22,2,A,0
715.28,6,4,A,0
206.9,3,0,A,0
357.81,6,1,A,0
521.21,18,1,A,0
464.68,20,6,C,0
77.12,4,3,D,0
121.33,8,4,B,0
1091.16,4,3,B,1
34.57,21,6,C,0
351.84,18,6,A,0
1035.88,2,3,B,1
137.97,6,0,C,0
411.65,8,3,C,0
816.96,13,4,A,0
84.03,19,3,D,0
283.74,22,4,A,0
141.56,2,3,D,0
745.14,23,5,D,1
398.92,10,0,B,0
360.38,18,2,A,0
193.44,19,2,A,0
74.83,13,4,D,0
166.01,20,0,A,0
39.23,4,1,B,0
674.13,9,3,A,0
1806.49,17,3,A,1
903.16,15,5,C,0
766.66,12,1,A,0
859.62,14,3,A,0
385.68,1,2,C,0
1030.19,9,3,B,0
158.15,3,6,A,0
221.79,11,4,A,0
220.38,17,2,B,0
971.33,13,4,B,0
974.56,9,1,A,0
108.08,11,6,B,0
44.0,21,5,C,0
136.53,9,2,B,0
27.63,15,6,B,0
297.29,12,2,A,0
5.01,11,0,D,0
326.13,12,6,C,0
509.17,0,1,A,0
52.39,19,2,A,0
65.55,21,1,C,0
48.22,1,5,C,0
175.97,2,1,B,0
0.11,6,2,A,0
192.25,22,3,C,0
570.61,10,5,B,0
361.03,13,2,C,0
560.06,14,6,C,0
435.41,6,4,A,0
128.6,23,2,B,0
334.12,10,5,A,0
320.3,8,4,A,0
71.27,8,2,C,0
182.98,20,2,A,0
56.63,22,6,A,0
190.67,19,5,A,0
737.52,6,0,C,0
361.38,2,3,B,0
185.29,11,3,D,0
30.59,22,3,B,0
580.0,16,0,C,0
407.81,14,3,B,0
488.78,3,4,C,0
175.64,17,4,D,0
203.42,21,2,B,0
69.03,15,1,A,0
271.9,6,4,C,0
497.9,20,3,B,0
169.8,8,4,C,0
147.8,15,3,B,0
141.95,7,5,A,0
403.9,18,4,A,0
346.53,6,6,B,0
446.63,11,3,A,0
223.74,12,2,C,0
46.09,11,1,C,0
626.35,20,6,D,1
903.64,0,3,B,0
210.63,16,2,A,0
846.12,16,3,C,0
227.34,13,2,B,0
27.34,4,1,B,0
313.37,6,6,B,0
1307.29,15,1,A,0
581.32,15,6,A,0
892.38,15,2,A,0
21.63,22,5,D,0
162.07,0,2,A,0
297.29,13,6,A,0
153.86,5,0,D,0
561.37,7,6,D,1
219.39,10,6,C,0
734.36,17,5,A,0
248.62,19,1,A,0
352.98,23,4,B,1
886.55,4,2,A,1
1316.49,21,2,C,0
145.36,19,2,C,0
427.4,19,4,D,0
351.59,19,6,B,0
425.87,16,5,A,0
51.61,0,1,A,0
1402.07,20,3,B,0
1161.34,23,2,B,1
482.02,12,3,A,0
1014.35,11,2,A,0
412.12,8,1,C,0
247.76,19,4,B,0
54.86,3,6,A,0
619.55,21,1,A,0
1245.17,12,2,B,0
241.44,16,0,A,0
53.98,8,5,A,0
285.44,18,1,B,0
324.81,7,6,A,0
31.2,14,0,A,0
315.44,10,5,C,0
98.39,2,1,B,0
228.01,20,3,B,0
28.33,19,4,B,0
8.55,21,3,A,0
50.51,0,0,A,0
239.14,19,6,B,0
269.23,18,3,A,0
167.93,5,2,A,0
2075.79,5,6,A,1
674.64,10,3,A,0
612.74,16,4,B,0
1134.48,14,5,B,0
121.46,13,0,D,0
162.23,3,0,B,0
175.46,12,4,B,0
131.43,3,4,A,0
234.29,0,1,B,0
108.22,1,6,A,0
2816.61,6,3,C,1
103.28,23,4,C,0
651.21,19,4,A,0
255.0,19,1,C,0
204.01,18,0,B,0
15.45,2,5,A,0
454.48,9,2,B,0
2122.16,16,0,C,1
26.43,21,4,A,0
407.87,4,6,A,0
1242.68,16,5,C,0
188.84,22,2,A,0
446.43,6,5,C,0
429.95,2,5,B,0
21.41,21,5,A,0
958.67,9,3,B,0
81.42,14,1,A,0
163.78,5,3,C,0
701.3,4,0,A,0
137.44,16,4,D,0
367.47,11,4,A,0
428.13,4,6,C,0
278.86,23,4,C,0
155.38,14,1,A,0
161.26,13,5,B,0
111.96,3,6,A,0
155.76,14,4,D,0
269.57,18,4,A,0
68.86,19,3,A,0
116.17,22,1,A,0
239.16,4,6,D,0
127.92,23,2,C,0
113.08,15,3,C,0
441.51,16,1,A,0
128.8,6,6,A,0
139.65,20,6,D,0
1355.51,19,1,A,0
567.07,2,4,A,0
756.15,1,6,C,0
241.58,1,6,A,0
90.32,19,6,B,0
147.7,14,2,B,0
149.39,19,1,B,0
444.31,8,5,B,0
1084.14,10,4,D,1
9.52,4,0,B,0
1033.3,9,4,B,0
69.39,18,4,A,0
130.03,14,6,A,0
46.59,15,4,A,0
432.76,22,1,C,0
56.99,17,4,A,0
3.36,0,2,A,0
8.65,12,2,C,1
55.84,14,2,B,0
349.74,22,5,A,0
682.2,7,0,A,0
29.25,3,3,A,0
97.62,3,4,A,0
378.85,12,2,A,0
56.42,12,3,A,0
478.69,16,2,B,0
1963.85,19,4,B,1
353.48,6,4,A,0
982.6,14,4,B,0
520.61,22,0,A,0
64.04,6,0,B,0
280.79,10,1,B,0
169.5,6,0,C,0
89.11,21,1,B,0
283.68,0,2,A,0
30.47,16,5,C,0
363.39,21,1,A,0
380.05,4,3,C,0
682.6,17,5,B,0
625.38,8,6,A,0
280.84,16,6,B,1
88.92,11,4,D,0
1092.39,7,5,C,0
1028.82,21,2,C,0
509.19,9,1,A,0
723.7,17,2,B,0
61.35,9,6,B,0
746.33,12,5,B,0
1288.99,1,2,A,0
296.8,16,5,A,0
204.13,4,3,C,0
54.95,18,6,A,0
732.84,12,5,C,0
6.83,20,1,B,0
273.71,2,3,A,0
420.67,3,0,C,0
868.47,22,3,B,0
1101.14,15,3,B,0
947.31,5,6,C,1
59.58,16,3,B,0
317.3,18,3,A,0
399.29,16,6,B,0
47.59,18,2,B,0
162.71,5,5,B,0
271.76,14,6,C,0
164.8,21,1,A,0
310.16,13,6,B,0
502.02,3,4,D,0
1042.81,17,2,B,0
245.13,22,0,A,0
743.26,21,5,C,0
738.03,11,1,B,0
89.79,5,3,B,0
63.84,14,3,B,0
292.91,5,5,C,0
363.1,3,6,A,0
746.0,9,5,B,0
503.37,21,2,A,0
13.91,7,4,C,0
783.84,7,2,A,0
32.25,14,2,B,0
503.81,18,6,B,0
420.4,3,6,B,0
907.24,2,2,B,0
172.35,16,5,A,0
103.91,8,1,A,0
469.4,23,2,C,0
301.35,3,4,B,0
4.37,19,6,D,0
649.35,11,1,C,0
267.03,1,1,A,0
1182.8,4,5,A,1
1634.16,23,1,B,1
1554.11,11,5,A,0
451.17,9,2,A,1
829.67,9,3,A,0
110.45,4,3,D,0
141.91,11,0,C,0
397.6,4,4,D,0
82.92,10,4,C,0
46.74,0,3,C,0
29.69,14,5,A,0
100.56,14,3,B,0
733.14,14,6,B,0
193.41,7,6,A,0
498.87,22,5,C,0
38.18,16,4,B,0
359.44,22,0,A,0
182.08,14,1,D,0
1144.88,7,1,D,0
24.92,6,4,A,0
488.35,7,1,A,0
521.17,8,6,C,0
188.81,15,4,A,0
30.56,16,1,A,0
227.75,23,0,C,0
620.42,18,5,B,0
220.94,1,6,A,0
63.27,0,2,A,0
292.08,16,0,B,0
1430.32,0,1,A,1
904.22,13,1,C,0
119.44,8,0,A,0
179.72,23,0,B,0
111.85,0,0,C,0
411.09,15,1,B,0
481.64,21,1,A,0
168.42,3,5,A,0
2.37,7,0,B,0
317.05,21,1,B,0
674.69,5,5,A,0
798.95,1,6,A,0
378.86,0,2,B,0
644.83,6,3,A,0
167.82,21,6,C,0
370.06,3,5,A,0
217.98,0,0,B,0
498.22,6,3,D,0
103.33,1,5,C,0
340.38,22,6,A,0
417.43,22,5,A,0
40.66,11,1,B,0
506.28,9,6,C,0
278.95,6,2,B,0
302.8,17,2,A,0
1034.6,9,6,D,1
397.35,9,3,C,0
632.01,6,3,A,0
8.99,22,3,A,0
18.69,2,3,D,0
107.28,6,3,C,0
301.55,19,3,D,0
11.0,17,1,C,0
353.04,9,3,B,0
29.31,21,1,A,0
72.46,23,1,B,0
316.83,23,1,C,0
283.44,8,3,B,0
647.95,6,1,C,0
432.79,23,6,A,0
74.35,15,5,B,0
129.51,8,3,C,0
328.71,6,1,A,0
935.31,3,3,A,0
314.01,7,6,A,0
754.04,20,4,D,1
78.16,14,3,C,0
414.03,11,5,D,0
331.74,14,0,C,0
564.34,23,0,A,0
291.9,13,1,A,0
866.5,3,6,A,0
35.05,15,6,D,0
181.01,19,3,A,0
283.18,5,5,B,0
332.48,5,3,D,0
289.67,8,0,A,0
88.62,4,5,B,0
599.79,9,1,A,0
42.19,1,5,B,0
182.2,9,1,A,0
232.43,15,0,B,0
99.18,1,0,A,0
153.48,12,6,A,0
332.38,5,1,A,0
123.26,21,6,A,0
871.69,9,4,A,0
1355.71,2,3,D,1
772.36,17,6,A,0
363.43,9,4,D,0
135.87,3,5,A,0
300.35,17,4,B,0
71.78,15,1,C,0
547.13,2,6,B,0
61.78,14,5,C,0
18.98,12,4,A,0
931.33,11,3,A,0
578.51,10,3,B,0
1049.25,8,2,C,0
172.42,21,3,B,0
196.0,13,4,A,0
239.39,13,4,B,0
25.91,5,1,B,0
1.83,8,2,D,0
8.28,23,0,C,0
83.45,22,0,C,0
199.04,2,1,B,0
51.99,4,0,A,0
863.19,6,6,A,0
109.99,8,4,A,0
1368.83,8,2,C,0
8.69,17,1,C,0
452.98,13,5,A,0
294.17,8,3,A,0
46.66,19,4,A,0
868.77,8,1,D,0
244.86,1,1,A,0
129.23,16,5,B,0
182.67,10,2,B,0
121.83,8,2,A,0
911.59,19,1,D,1
1261.94,21,4,A,0
23.19,2,2,B,0
755.21,16,6,B,0
2037.71,8,1,B,1
254.23,20,5,A,0
68.04,3,3,A,0
502.72,13,4,B,0
4.15,3,1,B,0
31.74,20,0,B,0
164.63,1,2,B,0
647.53,20,0,B,0
173.35,14,1,A,0
293.07,10,3,D,0
13.21,11,3,B,0
151.4,11,5,C,0
545.45,10,4,C,0
276.04,1,6,C,0
244.8,0,1,A,0
250.2,1,4,A,0
1228.97,5,4,C,1
2658.31,11,1,A,0
360.0,11,2,D,0
83.57,10,5,C,0
366.88,14,4,A,0
227.81,3,3,A,0
561.11,16,2,B,0
83.19,20,2,A,0
20.29,3,1,C,0
559.81,1,6,B,0
191.42,16,1,A,0
1629.69,1,4,A,1
438.16,11,4,C,0
382.99,7,0,C,0
115.66,14,5,A,0
291.64,22,5,C,0
65.56,20,1,A,0
228.25,17,3,A,0
140.37,9,0,D,0
785.4,15,6,B,0
1095.01,21,5,B,0
540.49,17,3,C,0
396.1,7,2,B,0
1267.43,3,5,C,0
153.71,7,4,C,0
281.02,7,6,A,0
45.84,20,3,A,0
197.6,5,0,A,0
166.58,19,3,D,0
11.42,18,4,D,0
968.83,4,2,C,0
5.72,16,0,A,0
166.85,20,4,B,0
311.38,8,1,C,0
368.6,14,1,C,0
165.59,10,3,B,0
33.85,3,3,B,0
291.24,2,1,C,0
738.61,12,6,B,0
642.87,7,4,A,1
374.34,10,3,B,0
125.71,21,6,A,0
575.13,14,5,D,0
186.2,18,1,B,0
34.06,19,6,A,0
170.29,1,4,A,0
674.14,19,3,A,0
1641.77,4,3,B,1
117.76,0,3,A,0
149.69,8,4,A,0
163.42,0,1,A,0
374.31,1,2,A,0
62.02,20,4,A,0
894.96,10,6,A,0
135.96,0,4,B,0
277.41,16,5,C,0
587.66,19,5,A,0
57.67,3,1,B,0
309.12,4,4,B,0
7.5,11,0,A,0
1845.2,22,3,A,1
192.83,8,3,A,0
213.58,19,6,A,0
354.42,1,1,A,0
246.05,10,4,B,0
868.16,12,3,C,0
148.03,22,2,A,0
374.79,0,5,A,0
751.13,12,6,C,0
68.18,15,2,B,0
79.77,15,1,D,0
490.41,16,3,B,0
28.21,14,0,A,0
156.11,19,4,A,0
508.31,4,5,B,0
399.7,11,4,B,0
616.49,16,0,C,0
86.72,23,0,A,0
419.77,4,5,B,0
223.57,17,6,D,0
425.79,0,2,B,0
291.24,6,6,A,0
2895.01,23,4,B,1
65.84,22,2,D,0
33.89,2,5,B,0
586.98,1,1,B,0
549.9,15,5,C,0
907.79,22,6,A,1
442.41,5,4,C,0
30.09,22,1,B,0
398.16,2,3,B,0
398.0,12,1,C,0
132.28,20,2,B,0
275.01,13,4,B,0
293.95,23,1,C,0
462.76,12,4,B,0
1099.06,15,0,A,0
180.11,1,3,A,0
9.02,6,5,A,0
656.41,20,1,B,0
260.4,11,0,A,0
1068.37,20,6,A,0
66.79,23,3,C,0
352.9,7,6,B,0
9.09,18,4,B,0
140.03,12,0,B,0
215.92,10,5,A,1
798.48,7,6,C,1
459.11,19,1,A,0
945.57,21,2,C,0
552.22,13,1,A,0
32.28,0,0,C,0
109.46,9,1,A,0
353.36,0,0,A,0
422.14,15,4,B,0
737.52,6,3,B,0
104.52,15,1,A,0
322.54,1,1,B,0
137.53,2,3,C,0
445.58,1,4,B,0
313.38,14,6,B,0
374.06,1,2,C,0
432.48,21,1,C,0
1224.42,5,5,B,1
232.53,12,5,D,0
427.85,8,4,B,0
9.73,19,2,A,0
320.85,17,6,A,0
317.44,22,0,B,0
199.97,19,4,A,0
214.83,9,4,A,0
1247.65,2,3,C,1
350.87,6,1,A,0
267.81,1,3,A,0
344.26,5,1,A,0
137.44,15,5,B,0
357.46,20,3,A,0
118.63,13,4,A,0
94.25,0,6,A,0
37.55,17,0,B,0
356.36,7,1,D,0
948.05,4,3,A,0
49.86,8,4,A,0
670.7,3,5,A,0
259.06,9,0,A,0
59.9,16,3,A,0
1018.06,13,1,D,1
372.39,16,0,C,0
764.29,2,4,B,0
413.06,19,2,D,0
69.25,1,6,A,0
231.16,20,1,C,0
442.01,12,2,A,0
556.21,9,2,D,0
161.76,2,5,A,0
745.74,6,0,A,0
25.74,5,4,A,0
383.98,16,5,A,0
357.12,15,4,D,0
235.64,5,6,D,0
1568.01,6,3,A,0
225.14,2,4,A,0
20.35,23,4,B,0
128.41,15,6,B,0
122.11,15,6,A,0
25.86,23,1,D,0
178.61,21,2,B,0
491.85,22,6,C,0
157.02,8,1,A,0
276.39,8,0,B,0
870.64,10,4,A,0
431.1,14,4,D,0
400.65,14,5,B,0
531.45,0,6,A,0
544.04,3,1,C,0
205.07,14,0,A,0
339.76,20,4,A,0
862.75,21,1,C,0
340.77,5,5,A,0
315.42,11,3,B,0
226.43,23,4,B,0
148.96,23,2,A,0
574.48,15,1,A,0
283.4,12,5,A,0
218.4,9,3,C,0
404.38,14,5,A,0
796.07,3,6,A,0
0.53,18,0,A,0
148.58,0,6,D,0
162.4,3,0,C,0
268.48,19,6,A,0
976.77,10,2,B,0
876.09,14,2,B,0
452.3,5,2,A,0
1315.66,19,6,D,1
167.6,15,4,B,0
496.62,9,6,B,0
92.21,1,3,B,0
150.07,9,0,C,0
192.77,15,4,B,0
114.46,13,1,A,0
551.9,19,0,C,0
23.06,11,5,C,0
237.32,8,6,A,0
349.93,0,1,B,0
8.81,3,2,A,0
464.49,22,5,D,0
257.65,21,6,B,0
628.68,10,5,A,0
211.57,10,4,D,0
245.92,3,5,D,0
2.62,2,3,A,0
91.33,12,4,B,0
937.7,8,4,A,0
562.16,9,3,C,0
371.79,14,0,A,0
959.24,21,5,A,0
283.59,5,4,B,0
9.27,9,5,B,0
142.45,2,6,A,0
87.56,3,4,C,0
196.43,6,4,D,0
179.91,22,0,A,0
55.37,2,0,A,0
204.93,17,3,C,0
297.52,14,4,A,0
53.68,5,5,B,0
90.33,3,6,A,0
706.07,15,2,B,0
746.21,18,6,D,0
88.9,9,0,A,0
613.28,19,1,D,0
17.9,17,4,C,0
1973.77,5,5,C,1
467.68,0,6,A,0
147.77,16,2,A,0
477.8,18,0,A,0
260.99,8,6,D,0
233.84,22,0,A,0
572.09,10,6,C,0
645.72,11,2,A,0
200.25,23,2,B,0
210.95,17,0,C,0
336.72,23,5,B,0
227.69,22,6,B,0
408.17,9,4,A,0
485.36,14,3,B,0
717.73,5,4,C,0
215.02,9,1,B,0
142.55,17,2,A,0
213.4,20,3,D,1
249.42,21,3,C,0
455.34,18,2,B,0
197.5,20,2,A,0
442.77,12,2,B,0
206.48,19,4,D,0
561.19,3,0,B,0
314.19,4,4,B,0
242.22,20,6,C,0
1560.11,18,5,A,0
324.99,23,6,B,0
763.18,6,4,B,0
1299.42,21,6,C,0
477.55,2,1,A,0
315.98,1,4,C,0
36.78,17,4,D,0
706.98,10,0,B,0
1457.75,4,4,A,1
352.24,22,1,A,0
8.6,23,4,B,0
2100.23,18,3,A,0
279.3,16,4,A,0
1190.28,2,1,A,1
386.79,16,5,B,0
1324.15,7,3,A,0
517.84,9,0,C,0
95.29,1,0,B,0
698.8,9,3,A,0
1642.68,7,0,B,1
85.62,22,3,A,0
1031.29,0,6,A,1
